date,open,high,low,close,volume,pct_change
2000-03-17,1.9167,2.2292,1.9164,2.0808,55718398.3,0.06
2000-03-20,2.1628,2.2318,2.013,2.0795,36527998.89,-0.0
2000-03-21,2.0834,2.1016,1.8125,1.9766,53663998.36,-0.05
2000-03-22,1.9922,2.0521,1.9584,1.9909,23059199.3,0.01
2000-03-23,1.9727,2.1355,1.9688,2.0261,30940799.06,0.02
2000-03-24,2.013,2.1042,1.875,1.9414,23159999.29,-0.04
2000-03-27,1.9375,2.0,1.7969,1.8138,38894398.81,-0.07
2000-03-28,1.7513,1.7709,1.6459,1.6784,39331198.8,-0.07
2000-03-29,1.6849,1.724,1.5,1.5677,46943998.57,-0.07
2000-03-30,1.5209,1.7032,1.4688,1.5586,36191998.9,-0.01
2000-03-31,1.6651,1.8308,1.6354,1.7601,96297597.06,0.13
2000-04-03,1.7442,1.75,1.5768,1.6224,32995198.99,-0.08
2000-04-04,1.7084,1.737,1.1875,1.5625,51379198.43,-0.04
2000-04-05,1.5782,2.0313,1.4974,1.9102,63959998.05,0.22
2000-04-06,1.9987,2.1003,1.9037,1.9987,40454398.77,0.05
2000-04-07,2.099,2.1875,2.0104,2.1367,31857599.03,0.07
2000-04-10,2.1732,2.2995,1.9076,1.9479,39527998.79,-0.09
2000-04-11,1.8122,1.9792,1.6667,1.8321,45758398.6,-0.06
2000-04-12,1.8347,1.8751,1.6354,1.642,31343999.04,-0.1
2000-04-13,1.655,1.7136,1.5443,1.5716,31319999.04,-0.04
2000-04-14,1.4714,1.5847,1.3646,1.4333,42191998.71,-0.09
2000-04-17,1.3125,1.5625,1.3125,1.5065,29409599.1,0.05
2000-04-18,1.6582,1.8699,1.6094,1.7735,47750398.54,0.18
2000-04-19,1.8295,1.8542,1.6667,1.6888,27830399.15,-0.05
2000-04-20,1.7344,1.767,1.6563,1.6797,15393599.53,-0.01
2000-04-24,1.5834,1.6537,1.513,1.5964,20596799.37,-0.05
2000-04-25,1.668,1.823,1.6641,1.7709,24969599.24,0.11
2000-04-26,1.8946,1.9375,1.75,1.7526,25411199.22,-0.01
2000-04-27,1.6354,1.9141,1.6263,1.8959,28099199.14,0.08
2000-04-28,1.9259,2.0001,1.8568,1.8568,17865599.46,-0.02
2000-05-01,1.9272,1.9688,1.8711,1.9167,11942399.64,0.03
2000-05-02,1.9167,2.0287,1.7891,1.8425,23399999.29,-0.04
2000-05-03,1.8308,1.8907,1.6667,1.8125,32918399.0,-0.02
2000-05-04,1.8086,1.9115,1.793,1.8347,24115199.26,0.01
2000-05-05,1.8268,1.9636,1.8021,1.9193,17059199.48,0.05
2000-05-08,1.8699,1.9376,1.8464,1.849,18513599.44,-0.04
2000-05-09,1.8802,1.8959,1.7709,1.8229,17683199.46,-0.01
2000-05-10,1.8048,1.8061,1.6276,1.6433,27407999.16,-0.1
2000-05-11,1.6667,1.7436,1.6446,1.7136,24590399.25,0.04
2000-05-12,1.7605,1.8542,1.6615,1.6615,18782399.43,-0.03
2000-05-15,1.6537,1.8048,1.5729,1.7761,28209599.14,0.07
2000-05-16,1.8542,2.0144,1.8334,1.9584,36643198.88,0.1
2000-05-17,2.0625,2.388,2.0612,2.3021,129052796.06,0.18
2000-05-18,2.3152,2.3529,2.1315,2.1459,50990398.44,-0.07
2000-05-19,2.0834,2.1979,2.0677,2.1276,52118398.41,-0.01
2000-05-22,2.1042,2.2657,1.918,2.2657,51715198.42,0.06
